session_id,day,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,-2,100250.9873046875,20816.9560546875,79434.03125,10.078524598716006,0.9999130272422535,2.072999694933771,0.9978810057015536,8.005524903782236,0.9999996816697291
1,-1,99883.931640625,20517.900390625,79366.03125,10.029283506716384,0.9999213551229087,2.0294086838897183,0.9980900415163797,7.9998748228266665,0.999999787093451
2,-2,98664.765625,19178.734375,79486.03125,9.945171583959885,0.9999493328367028,1.9360278155156438,0.9987031392626179,8.00914376844424,0.9999997689040869
3,-1,100712.53125,21382.5,79330.03125,10.134812257882269,0.9997914710627328,2.132083288769347,0.9952928726800085,8.00272896911292,0.9999998343892266
4,-2,99082.33203125,19692.30078125,79390.03125,9.939826928754801,0.9999570785740745,1.9364472995995499,0.9988877955572112,8.003379629155255,0.9999998649517022
5,-1,98223.453125,18812.421875,79411.03125,9.859711568702533,0.9999486985471543,1.8540819843154335,0.9985522830649112,8.005629584387107,0.999999728376324
6,-2,99636.91796875,20195.88671875,79441.03125,10.016083824857391,0.9998769104437438,2.0110074785490957,0.996956566521589,8.005076346308302,0.9999997526645726
7,-1,99992.9248046875,20661.8935546875,79331.03125,10.049243244400932,0.9998964553359608,2.0475717586645166,0.9975383890729647,8.001671485736415,0.9999997482589854
8,-2,98530.765625,19075.734375,79455.03125,10.035579391920312,0.9999449926251864,2.0270450620492513,0.9986680979805631,8.008534329871063,0.9999996967371553
9,-1,99504.87890625,20186.84765625,79318.03125,9.946697365022924,0.9998369832156093,1.9491107436321102,0.9958435177275748,7.99758662139081,0.9999997813748992
10,-2,99720.0380859375,20308.0068359375,79412.03125,10.08323183520754,0.9996989357522786,2.078788777888052,0.9930550303978359,8.00444305731949,0.999999822829078
11,-1,99480.3671875,20117.3359375,79363.03125,10.046885801589777,0.9999433773062623,2.0438447289570916,0.9986235500580414,8.003041072632683,0.9999995442134253
12,-2,98496.1015625,19030.0703125,79466.03125,9.91051879762788,0.9999224421682392,1.904971263724137,0.9978614113479454,8.005547533903743,0.9999998000761661
13,-1,98696.24609375,19276.21484375,79420.03125,9.91436588797331,0.9999695925656887,1.9088136820402304,0.9991853600446474,8.005552205933082,0.9999996027215872
14,-2,98034.3193359375,18692.2880859375,79342.03125,9.890554913006222,0.9998266399074255,1.8864854460489782,0.9952681532101031,8.004069466957242,0.9999997884593803
15,-1,98716.099609375,19266.068359375,79450.03125,9.990651116109683,0.9998994751380331,1.9886041670300993,0.9974554715522812,8.002046949079585,0.9999998639229299
16,-2,97438.23828125,18007.20703125,79431.03125,9.825175805557835,0.9998644297258183,1.819953943019425,0.9961102975923845,8.005221862538408,0.9999996846929566
17,-1,97930.685546875,18561.654296875,79369.03125,9.837940142114643,0.9998094858594446,1.8376911576963408,0.9945197183246747,8.000248984418306,0.9999996822955188
18,-2,100697.4091796875,21241.3779296875,79456.03125,10.131021619360892,0.9999708491423503,2.1260000395765104,0.9993334646797769,8.005021579784382,0.9999997636061844
19,-1,99360.626953125,19985.595703125,79375.03125,9.998438712314087,0.999959658497527,1.9855061945426784,0.9990391772695876,8.012932517771407,0.9999989006461338
20,-2,98610.396484375,19186.365234375,79424.03125,9.962562427103867,0.9998181913064055,1.9516699189125877,0.9952383973412855,8.01089250819128,0.9999997391007842
21,-1,97943.205078125,18429.173828125,79514.03125,9.809951478179961,0.9999550628965881,1.797453074107929,0.9985329905466541,8.012498404072032,0.9999986998120157
22,-2,98829.1240234375,19377.0927734375,79452.03125,9.972687405986031,0.9999558576921554,1.963618914618216,0.9988259570830246,8.009068491367811,0.9999996639668275
23,-1,100052.25,20736.21875,79316.03125,10.095149058573949,0.9999357618300745,2.093022224650297,0.9985177266071994,8.002126833923647,0.9999998114756187
24,-2,98505.4453125,19053.4140625,79452.03125,9.957201087681499,0.9999583709851778,1.9537229658647746,0.9988977500261716,8.003478121816721,0.9999997484881202
25,-1,98466.365234375,19094.333984375,79372.03125,9.958343430032818,0.9999158065268876,1.957400024851567,0.9978286620508487,8.000943405181248,0.9999998295665062
26,-2,100273.5107421875,20856.4794921875,79417.03125,10.052087099753933,0.99991170799751,2.0506100675630257,0.9978831023111472,8.00147703219091,0.9999997781345995
27,-1,99131.1259765625,19739.0947265625,79392.03125,10.010641730095333,0.9999286526604265,2.007331046424956,0.9982579556215199,8.003310683670378,0.9999997781958647
28,-2,99571.248046875,20244.216796875,79327.03125,10.016779824934702,0.9999644162083504,2.013257179011293,0.9991371160699475,8.00352264592341,0.9999998563757995
29,-1,98522.2255859375,19075.1943359375,79447.03125,9.91805418301188,0.9997751982333033,1.9077858211925893,0.9939696773933573,8.01026836181929,0.9999994992329937
30,-2,100459.146484375,20992.115234375,79467.03125,10.119452955766524,0.9999096218073852,2.1051121066648917,0.9980189162294827,8.014340849101629,0.9999985341657205
31,-1,99613.384765625,19988.353515625,79625.03125,10.033756659911898,0.9998929414813893,2.028626861154907,0.9973553187690587,8.005129798756986,0.9999999183041703
32,-2,99264.431640625,19731.400390625,79533.03125,9.907240903289527,0.9999271680620495,1.8937879541643208,0.9980267169741474,8.013452949125206,0.9999994176836491
33,-1,100364.6640625,20864.6328125,79500.03125,10.093720910618021,0.9998749645131559,2.087862122642788,0.9971035116817759,8.005858787975233,0.9999997699746502
34,-2,100306.626953125,20830.595703125,79476.03125,10.156641707918295,0.9999226117652209,2.1444130880783927,0.9981536840537479,8.012228619839904,0.9999988987874658
35,-1,99015.388671875,19678.357421875,79337.03125,9.946688120499447,0.9998349369447422,1.9447966932688106,0.9957018834546005,8.001891427230639,0.9999997647615484
36,-2,98304.2900390625,18824.2587890625,79480.03125,9.908216568754094,0.9999075594962252,1.898968782604921,0.9975504528800794,8.009247786149174,0.99999961559682
37,-1,100384.5546875,21079.5234375,79305.03125,10.125587199435929,0.9999446761298859,2.1241540053341295,0.9987474570702259,8.001433194101796,0.9999996832308319
38,-2,99180.7333984375,19716.7021484375,79464.03125,9.991121905781833,0.9997817733984196,1.982466204754904,0.9942510806904976,8.008655701026928,0.9999995633430556
39,-1,98796.90625,19417.875,79379.03125,9.991216747762065,0.999952586728516,1.98683619838135,0.9988512978544313,8.004380549380713,0.9999996880338611
40,-2,98893.37890625,19454.34765625,79439.03125,9.997373008436167,0.9998880411715032,1.9925707581416667,0.9971330344535195,8.004802250294498,0.9999997632507373
41,-1,98228.404296875,18890.373046875,79338.03125,9.884377146660558,0.9998050276519286,1.8803618047086967,0.9946336880740773,8.004015341951861,0.9999995726608082
42,-2,98217.0703125,18690.0390625,79527.03125,9.952419213101825,0.9999597929345323,1.9441008033342373,0.9989551772307111,8.008318409767591,0.9999997478694183
43,-1,99310.03125,19880,79430.03125,9.903184904622611,0.9999076218954877,1.8975956570319745,0.9974952752020307,8.005589247590635,0.9999997267775219
44,-2,99060.5712890625,19610.5400390625,79450.03125,10.010513058597818,0.9999480363048867,2.003111736434954,0.9987165862576008,8.007401322162865,0.9999996743949826
45,-1,98927.6044921875,19533.5732421875,79394.03125,9.949611117619966,0.9999493502102853,1.9436215936075976,0.9986369294044649,8.005989524012366,0.9999996280947667
46,-2,100179.49609375,20737.46484375,79442.03125,10.091165719006094,0.9999440222998778,2.0820019024322014,0.9986949687698126,8.009163816573889,0.9999995258270737
47,-1,100064.265625,20530.234375,79534.03125,10.115899577031325,0.9998240431389229,2.0973455995337327,0.9960084547426789,8.018553977497593,0.9999986144933836
48,-2,99570.03125,20215,79355.03125,10.05223716970029,0.9999558763067079,2.049154296908521,0.9989578462896771,8.003082872791769,0.9999998826088417
49,-1,98081.541015625,18753.509765625,79328.03125,9.84640792228427,0.9999595720516646,1.8440758704050555,0.9988609788925564,8.002332051879211,0.999999708587498
50,-2,101497.765625,22125.734375,79372.03125,10.25352700810975,0.9998469506040457,2.2482682869654123,0.99674861498971,8.005258721144338,0.9999997509491635
51,-1,99695.5078125,20172.4765625,79523.03125,10.041782493177083,0.999914592461147,2.0397328623666215,0.997922267649208,8.002049630810461,0.9999998075525153
52,-2,100326.4052734375,20897.3740234375,79429.03125,10.035112132507203,0.9999146375964267,2.03248554182113,0.9979758143834991,8.002626590686074,0.9999997012109592
53,-1,99399.474609375,19827.443359375,79572.03125,9.969963666268669,0.9999061256326742,1.9572621542625768,0.9977090890413487,8.012701512006092,0.999999417600239
54,-2,98263.07421875,18808.04296875,79455.03125,9.88033135327028,0.9999099016328606,1.8740795918683895,0.9975708697283836,8.006251761401895,0.9999997015690907
55,-1,99484.234375,20101.203125,79383.03125,9.969084685558155,0.9999198569827311,1.962253767417194,0.9979077456171619,8.00683091814096,0.9999997991213372
56,-2,97077.4296875,17612.3984375,79465.03125,9.762055413721653,0.9999078258288053,1.7575500783727802,0.9971494537781065,8.004505335348878,0.999999698534523
57,-1,98440.548828125,19105.517578125,79335.03125,9.884309924372268,0.9999215347332343,1.882480896629095,0.997837791439278,8.001829027743174,0.9999997508877402
58,-2,99816.349609375,20363.318359375,79453.03125,10.008346607321752,0.9998367801061544,2.0067708491074336,0.9960340091487765,8.001575758214315,0.9999998107476383
59,-1,99952.3046875,20549.2734375,79403.03125,10.079575777800697,0.9998956644990956,2.07545732159411,0.9975580762846761,8.004118456206584,0.9999998111244003
60,-2,98986.07421875,19532.04296875,79454.03125,9.919280843903291,0.9999463612954254,1.9132111039019157,0.998558702050224,8.00606974000137,0.9999997652490652
61,-1,100917.5185546875,21622.4873046875,79295.03125,10.083346545190583,0.9999560565499548,2.0814672399737093,0.998985236560121,8.001879305216875,0.999999778799466
62,-2,98151.6005859375,18707.5693359375,79444.03125,9.871553087751089,0.9998858642419431,1.868205053879715,0.9967818425126974,8.003348033871372,0.9999997479361489
63,-1,98223.7890625,18826.7578125,79397.03125,9.881072322531889,0.9999144601622517,1.8788808897534872,0.997686603304937,8.002191432778403,0.9999997918679623
64,-2,98245.40625,18893.375,79352.03125,9.832547302839243,0.9998493130097574,1.8269944846217316,0.9957295502636543,8.005552818217511,0.9999997290245181
65,-1,101502.60546875,22144.57421875,79358.03125,10.159819917699563,0.9998613211044212,2.149793579846655,0.9968481771337357,8.010026337852912,0.9999996211793359
66,-2,97745.84375,18329.8125,79416.03125,9.876274601284992,0.9999127669369438,1.8740139507071074,0.9975738250907323,8.002260650577885,0.999999791708431
67,-1,98295.2783203125,18835.2470703125,79460.03125,9.887821806722206,0.9999263738308316,1.884138575466823,0.9979697115569794,8.003683231255387,0.9999997688231652
68,-2,98957.1474609375,19472.1162109375,79485.03125,9.949816329029986,0.9998149433870489,1.946072630709799,0.9952627136584165,8.00374369832019,0.9999997983151584
69,-1,99665.0400390625,20208.0087890625,79457.03125,10.03282044388705,0.9998919306797487,2.027106999926344,0.9974193181312953,8.00571344396071,0.9999994123350769
