session_id,day,total_pnl,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,total_slope_per_step,total_r2,ASH_COATED_OSMIUM_slope_per_step,ASH_COATED_OSMIUM_r2,INTARIAN_PEPPER_ROOT_slope_per_step,INTARIAN_PEPPER_ROOT_r2
0,-2,100177.9873046875,20775.9560546875,79402.03125,10.068387146124632,0.9999069040992963,2.067203804171812,0.9977838806102856,8.00118334195282,0.9999997793710543
1,-1,99816.931640625,20466.900390625,79350.03125,10.022878365116211,0.9999258588566567,2.02415483715918,0.9981673538855917,7.998723527957032,0.9999997659666823
2,-2,98583.765625,19149.734375,79434.03125,9.93734496883562,0.9999508171590277,1.9338211367655769,0.9987155931090896,8.003523832070039,0.9999998209848477
3,-1,100661.53125,21359.5,79302.03125,10.128455355288699,0.9997938193583125,2.1290639626371535,0.9953319198853168,7.999391392651544,0.999999839590271
4,-2,98986.33203125,19624.30078125,79362.03125,9.928724570169777,0.9999595985934147,1.927548230604559,0.9989374759854769,8.001176339565223,0.999999909143541
5,-1,98063.453125,18708.421875,79355.03125,9.840771728021135,0.9999492515935232,1.842061455015228,0.9985795981027599,7.998710273005914,0.9999997567008359
6,-2,99510.91796875,20111.88671875,79399.03125,9.99956664018222,0.9998674192848381,1.998861116917632,0.9966999136257341,8.000705523264593,0.999999774367655
7,-1,99803.9248046875,20522.8935546875,79281.03125,10.028428963476788,0.9998853055842649,2.0295813649886125,0.9972329578164196,7.998847598488175,0.9999997382738338
8,-2,98451.765625,19052.734375,79399.03125,10.027207476984593,0.9999456102247727,2.0240899606197003,0.9986861291210951,8.003117516364895,0.9999997184160837
9,-1,99497.87890625,20238.84765625,79259.03125,9.951769011575468,0.9998469452037138,1.9590314137285882,0.9960396577718578,7.992737597846873,0.9999997671536102
10,-2,99593.0380859375,20216.0068359375,79377.03125,10.07025979465582,0.9996939159313664,2.0696785326209497,0.9928009537561114,8.000581262034872,0.9999998671280663
11,-1,99403.3671875,20076.3359375,79327.03125,10.038611528189035,0.9999443329216919,2.038918961167834,0.9986570133539757,7.999692567021198,0.9999995418492127
12,-2,98414.1015625,19004.0703125,79410.03125,9.901168020418107,0.9999222190934537,1.9013659053880834,0.9978061567156852,7.999802115030021,0.9999997755524757
13,-1,98623.24609375,19248.21484375,79375.03125,9.907577548313427,0.9999697054973116,1.90688763841297,0.9991919318731987,8.000689909900458,0.9999996468911995
14,-2,97807.3193359375,18494.2880859375,79313.03125,9.86097388028441,0.9998435026955752,1.8603223836813474,0.9956364759383937,8.000651496603062,0.9999998038949786
15,-1,98608.099609375,19185.068359375,79423.03125,9.978072102897894,0.9999023872725609,1.9779064033531217,0.9975249212721335,8.000165699544771,0.9999998772425851
16,-2,97338.23828125,17955.20703125,79383.03125,9.8126648659825,0.9998590880792021,1.813272984088391,0.9960040341088361,7.999391881894107,0.9999997522387566
17,-1,97702.685546875,18398.654296875,79304.03125,9.807716432508405,0.9997989948794022,1.814143285312862,0.99407263757691,7.993573147195548,0.9999996167248243
18,-2,100573.4091796875,21167.3779296875,79406.03125,10.117577227670447,0.9999714733591542,2.1167584608900945,0.999344970449224,8.000818766780354,0.999999773731606
19,-1,99326.626953125,19999.595703125,79327.03125,9.996247745649846,0.9999610196369133,1.9882634830130104,0.9990523354885512,8.00798426263684,0.9999991385818973
20,-2,98412.396484375,19055.365234375,79357.03125,9.936327910309522,0.9998060068894427,1.9338021235139096,0.9948957074516834,8.002525786795612,0.9999998055375512
21,-1,97820.205078125,18353.173828125,79467.03125,9.793332146755768,0.9999561514865911,1.786076248136161,0.9985779360150079,8.007255898619608,0.9999989353132201
22,-2,98732.1240234375,19357.0927734375,79375.03125,9.964632729743483,0.999954835312363,1.9621422529114494,0.9988267322694606,8.002490476832032,0.9999998157031774
23,-1,99870.25,20591.21875,79279.03125,10.071535070929809,0.9999371926057324,2.0728598531106734,0.9985153552095061,7.998675217819131,0.9999998084678672
24,-2,98392.4453125,18992.4140625,79400.03125,9.947047538241963,0.9999589842614217,1.9466555161141,0.9989280474456251,8.00039202212786,0.9999997811236409
25,-1,98296.365234375,18938.333984375,79358.03125,9.934796058967343,0.9999267450159629,1.935682421898391,0.998093755206592,7.999113637068951,0.9999998293506577
26,-2,100112.5107421875,20718.4794921875,79394.03125,10.031526032968323,0.9999046101936417,2.0317075046300004,0.9976789583922859,7.999818528338326,0.9999998003685614
27,-1,99072.1259765625,19722.0947265625,79350.03125,10.00494658567638,0.9999292789901784,2.006545363157099,0.9982377576679621,7.998401222519284,0.9999997896596726
28,-2,99388.248046875,20098.216796875,79290.03125,9.995407349940976,0.9999670393639619,1.9949520577922417,0.9991780162852761,8.000455292148736,0.999999903450388
29,-1,98379.2255859375,19000.1943359375,79379.03125,9.900623456153571,0.9997645416334284,1.89819886873872,0.9936589579755936,8.002424587414852,0.9999997225401682
30,-2,100325.146484375,20892.115234375,79433.03125,10.102357662603948,0.9999057668437599,2.0912349240704935,0.9979351097549359,8.011122738533448,0.9999986467145637
31,-1,99484.384765625,19924.353515625,79560.03125,10.020002372160356,0.9998950548065926,2.0212426931450653,0.997421314723695,7.998759679015285,0.9999999217236123
32,-2,99055.431640625,19571.400390625,79484.03125,9.879387657152993,0.999920204444192,1.8715415095918564,0.997812931333587,8.007846147561139,0.9999996420562688
33,-1,100223.6640625,20772.6328125,79451.03125,10.07461984037101,0.9998690994905053,2.0744291100484573,0.9969481114409797,8.000190730322554,0.9999998392643319
34,-2,100084.626953125,20641.595703125,79443.03125,10.126874649202625,0.9999241191453196,2.1176041647883035,0.9981567687206129,8.009270484414323,0.999999121195208
35,-1,98965.388671875,19649.357421875,79316.03125,9.941259262509158,0.9998328454295321,1.941430840313152,0.9956260345351482,7.999828422196009,0.9999997745257515
36,-2,98172.2900390625,18750.2587890625,79422.03125,9.891938290935311,0.9999074891013234,1.8889003611962367,0.9975085401686018,8.003037929739076,0.9999997407521738
